date,Year_Month,open,high,low,close,volume,avg_vol_20d,UNRATE(%),CONSUMER CONF INDEX,PPI-CONST MAT.,CPIALLITEMS,INFLATION(%),MORTGAGE INT. MONTHLY AVG(%),MED HOUSEHOLD INCOME,CORP. BOND YIELD(%),MONTHLY HOME SUPPLY
2002/6/5,6-2002,1040.6899,1050.11,1038.84,1049.9,1300100000,1220965000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/6,6-2002,1049.9,1049.9,1026.91,1029.15,1601500000,1225940000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/7,6-2002,1029.15,1033.02,1012.49,1027.53,1341300000,1235355000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/10,6-2002,1027.53,1038.1801,1025.45,1030.74,1226200000,1238070000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/11,6-2002,1030.74,1039.04,1012.94,1013.6,1212400000,1244260000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/12,6-2002,1013.26,1021.85,1002.58,1020.26,1795720000,1263321000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/13,6-2002,1020.26,1023.47,1008.12,1009.56,1405500000,1262586000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/14,6-2002,1009.56,1009.56,981.63,1007.27,1549000000,1277206000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/17,6-2002,1007.27,1036.17,1007.27,1036.17,1236600000,1275316000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/18,6-2002,1036.17,1040.83,1030.92,1037.14,1193100000,1285481000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/19,6-2002,1037.14,1037.61,1017.88,1019.99,1336100000,1292261000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/20,6-2002,1019.99,1023.33,1004.59,1006.29,1389700000,1304931000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/21,6-2002,1006.29,1006.29,985.65,989.14,1497200000,1320146000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/24,6-2002,989.14,1002.11,970.85,992.72,1552600000,1353506000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/25,6-2002,992.72,1005.88,974.21,976.14,1513700000,1379366000,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/26,6-2002,976.14,977.43,952.92,973.53,2014290000,1425990500,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/27,6-2002,973.53,990.67,963.74,990.64,1908600000,1457090500,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/6/28,6-2002,990.64,1001.79,988.31,989.82,2117000000,1499075500,5.8,110.3,144.3,75.90172857,1.067415727,6.65,42409,6.63,4.2
2002/7/1,7-2002,989.82,994.46,967.43,968.65,1425500000,1504135500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/2,7-2002,968.65,968.65,945.54,948.09,1823000000,1521955500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/3,7-2002,948.09,954.3,934.87,953.99,1527800000,1533340500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/5,7-2002,953.99,989.07,953.99,989.03,699400000,1488235500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/8,7-2002,989.03,993.56,972.91,976.98,1184400000,1480390500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/9,7-2002,976.98,979.63,951.71,952.83,1348900000,1486525500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/10,7-2002,952.83,956.34,920.29,920.47,1816900000,1516750500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/11,7-2002,920.47,929.16,900.94,927.37,2080480000,1530988500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/12,7-2002,927.37,934.31,913.71,921.39,1607400000,1541083500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/15,7-2002,921.39,921.39,876.46,917.93,2574800000,1592373500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/16,7-2002,917.93,918.65,897.13,900.94,1843700000,1622728500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/17,7-2002,901.05,926.52,895.03,906.04,2566500000,1691398500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/18,7-2002,905.45,907.8,880.6,881.56,1736300000,1711408500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/19,7-2002,881.56,881.56,842.07,847.75,2654100000,1774628500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/22,7-2002,847.76,854.13,813.26,819.85,2248060000,1812171500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/23,7-2002,819.85,827.69,796.13,797.7,2441020000,1856592500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/24,7-2002,797.71,844.32,775.68,843.43,2775560000,1919685500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/25,7-2002,843.42,853.83,816.11,838.68,2424700000,1940206000,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/26,7-2002,838.68,852.85,835.92,852.84,1796100000,1934581000,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/29,7-2002,852.84,898.96,852.84,898.96,1778650000,1917663500,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/30,7-2002,898.96,909.81,884.7,902.78,1826090000,1937693000,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/7/31,7-2002,902.78,911.64,889.88,911.62,2049360000,1949011000,5.8,106.3,144.7,75.9861107,1.464788735,6.485,42409,6.53,4.2
2002/8/1,8-2002,911.62,911.62,882.48,884.66,1672200000,1956231000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/2,8-2002,884.4,884.72,853.95,864.24,1538100000,1998166000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/5,8-2002,864.24,864.24,833.44,834.6,1425500000,2010221000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/6,8-2002,834.6,874.44,834.6,859.57,1514100000,2018481000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/7,8-2002,859.57,878.74,854.15,876.77,1490400000,2002156000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/8,8-2002,876.77,905.84,875.17,905.46,1646700000,1980467000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/9,8-2002,898.73,913.95,890.77,908.64,1294900000,1964842000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/12,8-2002,908.64,908.64,892.38,903.8,1036500000,1887927000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/13,8-2002,903.8,911.71,883.62,884.21,1297700000,1860627000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/14,8-2002,884.21,920.21,876.2,919.62,1533800000,1808992000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/15,8-2002,919.62,933.29,918.17,930.25,1505100000,1797432000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/16,8-2002,930.25,935.38,916.21,928.77,1265300000,1727992000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/19,8-2002,928.77,951.17,927.21,950.7,1299800000,1680579000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/20,8-2002,950.7,950.7,931.86,937.43,1308500000,1623953000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/21,8-2002,937.43,951.59,931.32,949.36,1353100000,1552830000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/22,8-2002,949.36,965,946.43,962.7,1373000000,1500245000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/23,8-2002,962.7,962.7,937.17,940.86,1071500000,1464015000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/26,8-2002,940.86,950.8,930.42,947.95,1016900000,1425927500,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/27,8-2002,947.95,955.82,930.36,934.82,1307700000,1400008000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/28,8-2002,934.82,934.82,913.21,917.87,1146600000,1354870000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/29,8-2002,917.87,924.59,903.33,917.8,1271100000,1334815000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/8/30,8-2002,917.8,928.15,910.17,916.07,929900000,1304405000,5.7,97.4,145.1,76.2392571,1.802816906,6.29,42409,6.37,4
2002/9/3,9-2002,916.07,916.07,877.51,878.02,1289800000,1297620000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/4,9-2002,878.02,896.1,875.73,893.4,1372100000,1290520000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/5,9-2002,893.4,893.4,870.5,879.15,1401300000,1286065000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/6,9-2002,879.15,899.07,879.15,893.92,1184500000,1262955000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/9,9-2002,893.92,907.34,882.92,902.96,1130600000,1254740000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/10,9-2002,902.96,909.89,900.5,909.58,1186400000,1262235000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/11,9-2002,910.63,924.02,908.47,909.45,846600000,1239680000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/12,9-2002,909.45,909.45,884.84,886.91,1191600000,1222570000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/13,9-2002,886.91,892.75,877.05,889.81,1271000000,1210865000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/16,9-2002,889.81,891.84,878.91,891.1,1001400000,1197670000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/17,9-2002,891.1,902.68,872.38,873.52,1448600000,1205110000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/18,9-2002,873.52,878.45,857.39,869.46,1501000000,1214735000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/19,9-2002,869.46,869.46,843.09,843.32,1524000000,1223280000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/20,9-2002,843.32,849.32,839.09,845.39,1792800000,1244270000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/23,9-2002,845.39,845.39,825.76,833.7,1381100000,1259750000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/24,9-2002,833.7,833.7,817.38,819.29,1670240000,1292417000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/25,9-2002,819.27,844.22,818.46,839.66,1651500000,1309607000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/26,9-2002,839.66,856.6,839.66,854.95,1650000000,1334777000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/27,9-2002,854.95,854.95,826.84,827.37,1507300000,1346587000,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/9/30,9-2002,827.37,827.37,800.2,815.28,1721870000,1386185500,5.7,94.5,145.4,76.3658303,1.514301746,6.0925,42409,6.15,3.9
2002/10/1,10-2002,815.28,847.93,812.82,847.91,1780900000,1410740500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/2,10-2002,843.77,851.93,826.5,827.91,1668900000,1425580500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/3,10-2002,827.91,840.02,817.25,818.95,1674500000,1439240500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/4,10-2002,818.95,825.9,794.1,800.58,1835930000,1471812000,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/7,10-2002,800.58,808.21,782.96,785.28,1576500000,1494107000,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/8,10-2002,785.28,808.86,779.5,798.55,1938430000,1531708500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/9,10-2002,798.55,798.55,775.8,776.76,1885030000,1583630000,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/10,10-2002,776.76,806.51,768.63,803.92,2090230000,1628561500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/11,10-2002,803.92,843.27,803.92,835.32,1854130000,1657718000,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/14,10-2002,835.32,844.39,828.37,841.44,1200300000,1667663000,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/15,10-2002,841.44,881.27,841.44,881.27,1956000000,1693033000,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/16,10-2002,881.27,881.27,856.28,860.02,1585000000,1697233000,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/17,10-2002,860.02,885.35,860.02,879.2,1780390000,1710052500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/18,10-2002,879.2,886.68,866.58,884.39,1423100000,1691567500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/21,10-2002,884.39,900.69,873.06,899.72,1447000000,1694862500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/22,10-2002,899.72,899.72,882.4,890.16,1549200000,1688810500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/23,10-2002,890.16,896.14,873.82,896.14,1593900000,1685930500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/24,10-2002,896.14,902.94,879,882.5,1700570000,1688459000,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/25,10-2002,882.5,897.71,877.03,897.65,1340400000,1680114000,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/28,10-2002,897.65,907.44,886.15,890.23,1382600000,1663150500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/29,10-2002,890.23,890.64,867.91,882.15,1529700000,1650590500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/30,10-2002,882.15,895.28,879.19,890.71,1422300000,1638260500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/10/31,10-2002,890.71,898.83,879.75,885.76,1641300000,1636600500,5.7,93.7,145,76.4924035,2.025886322,6.1125,42409,6.32,4
2002/11/1,11-2002,885.76,903.42,877.71,900.96,1450400000,1617324000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/4,11-2002,900.96,924.58,900.96,908.35,1645900000,1620794000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/5,11-2002,908.35,915.83,904.91,915.39,1354100000,1591577500,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/6,11-2002,915.39,925.66,905,923.76,1674000000,1581026000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/7,11-2002,923.76,923.76,898.68,902.65,1466900000,1549859500,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/8,11-2002,902.65,910.11,891.62,894.74,1446500000,1529478000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/11,11-2002,894.74,894.74,874.63,876.19,1113000000,1525113000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/12,11-2002,876.19,894.3,876.19,882.95,1377100000,1496168000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/13,11-2002,882.95,892.51,872.05,882.53,1463400000,1490088000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/14,11-2002,882.53,904.27,882.53,904.27,1519000000,1477018500,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/15,11-2002,904.27,910.21,895.35,909.83,1400100000,1475868500,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/18,11-2002,909.83,915.91,899.48,900.36,1282600000,1467648500,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/19,11-2002,900.36,905.45,893.09,896.74,1337400000,1457058500,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/20,11-2002,896.74,915.01,894.93,914.15,1517300000,1453228500,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/21,11-2002,914.15,935.13,914.15,933.76,2415100000,1488955000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/22,11-2002,933.76,937.28,928.41,930.55,1626800000,1503275000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/25,11-2002,930.55,937.15,923.31,932.87,1574000000,1512845000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/26,11-2002,932.87,932.87,912.1,913.31,1543600000,1513540000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/27,11-2002,913.31,940.41,913.31,938.87,1350300000,1509940000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/11/29,11-2002,938.87,941.82,935.58,936.31,643460000,1460048000,5.9,79.6,144.6,76.4924035,2.198421643,6.068,42409,6.31,4
2002/12/2,12-2002,936.31,954.28,927.72,934.53,1612000000,1468128000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/3,12-2002,934.53,934.53,918.73,920.75,1488400000,1460253000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/4,12-2002,920.75,925.25,909.51,917.58,1588900000,1471993000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/5,12-2002,917.58,921.49,905.9,906.55,1250200000,1450803000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/6,12-2002,906.55,915.48,895.96,912.23,1241100000,1439513000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/9,12-2002,912.23,912.23,891.97,892,1320800000,1433228000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/10,12-2002,892,904.95,892,904.45,1286600000,1441908000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/11,12-2002,904.45,909.94,896.48,904.96,1285100000,1437308000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/12,12-2002,904.96,908.37,897,901.58,1255300000,1426903000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/13,12-2002,901.58,901.58,888.48,889.48,1330800000,1417493000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/16,12-2002,889.48,910.42,889.48,910.4,1271600000,1411068000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/17,12-2002,910.4,911.22,901.74,902.99,1251800000,1409528000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/18,12-2002,902.99,902.99,887.82,891.12,1446200000,1414968000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/19,12-2002,890.02,899.19,880.32,884.25,1385900000,1408398000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/20,12-2002,884.25,897.79,884.25,895.76,1782730000,1376779500,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/23,12-2002,895.74,902.43,892.26,897.38,1112100000,1351044500,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/24,12-2002,897.38,897.38,892.29,892.47,458310000,1295260000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/26,12-2002,892.47,903.89,887.48,889.66,721100000,1254135000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/27,12-2002,889.66,890.46,873.62,875.4,758400000,1224540000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/30,12-2002,875.4,882.1,870.23,879.39,1057800000,1245257000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2002/12/31,12-2002,879.39,881.93,869.45,879.82,1088500000,1219082000,6,84.9,144.3,76.32363923,2.376910015,6.0475,42409,6.21,4
2003/1/2,1-2003,879.82,909.03,879.82,909.03,1229200000,1206122000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/3,1-2003,909.03,911.25,903.07,908.59,1130800000,1183217000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/6,1-2003,908.59,931.77,908.59,929.01,1435900000,1192502000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/7,1-2003,929.01,930.81,919.93,922.93,1545200000,1207707000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/8,1-2003,922.93,922.93,908.32,909.93,1467600000,1215047000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/9,1-2003,909.93,928.31,909.93,927.57,1560300000,1228732000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/10,1-2003,927.58,932.89,917.66,927.57,1485400000,1238747000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/13,1-2003,927.57,935.05,922.05,926.26,1396300000,1245797000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/14,1-2003,926.26,931.66,921.72,931.66,1379400000,1248227000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/15,1-2003,931.66,932.59,916.7,918.22,1432100000,1256252000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/16,1-2003,918.22,926.03,911.98,914.6,1534600000,1270392000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/17,1-2003,914.6,914.6,899.02,901.78,1358200000,1265992000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/21,1-2003,901.78,906,887.62,887.62,1335200000,1263457000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/22,1-2003,887.62,889.74,877.64,878.36,1560800000,1252360500,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/23,1-2003,878.36,890.25,876.89,887.34,1744550000,1283983000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/24,1-2003,887.34,887.34,859.71,861.4,1574800000,1339807500,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/27,1-2003,861.4,863.95,844.25,847.48,1435900000,1375547500,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/28,1-2003,847.48,860.76,847.48,858.54,1459100000,1410582500,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/29,1-2003,858.54,868.72,845.86,864.36,1595400000,1437462500,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/30,1-2003,864.36,865.48,843.74,844.61,1510300000,1458552500,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/1/31,1-2003,844.61,858.33,840.34,855.7,1578530000,1476019000,5.8,80.7,144.4,76.66116776,2.597402587,5.916,43318,6.17,4
2003/2/3,2-2003,855.7,864.64,855.7,860.32,1258500000,1482404000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/4,2-2003,860.32,860.32,840.19,848.2,1451600000,1483189000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/5,2-2003,848.2,861.63,842.11,843.59,1450800000,1478469000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/6,2-2003,843.59,844.23,833.25,838.15,1430900000,1476634000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/7,2-2003,838.15,845.73,826.7,829.69,1276800000,1462459000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/10,2-2003,829.69,837.16,823.53,835.97,1238200000,1450099000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/11,2-2003,835.97,843.02,825.09,829.2,1307000000,1445634000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/12,2-2003,829.2,832.12,818.49,818.68,1260500000,1439689000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/13,2-2003,818.68,821.25,806.29,817.37,1489300000,1442549000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/14,2-2003,817.37,834.89,815.03,834.89,1404600000,1436049000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/18,2-2003,834.89,852.87,834.89,851.17,1250800000,1430679000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/19,2-2003,851.17,851.17,838.79,845.13,1075600000,1417699000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/20,2-2003,845.13,849.37,836.56,837.1,1194100000,1399364000,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/21,2-2003,837.1,852.28,831.48,848.17,1398200000,1382046500,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
2003/2/24,2-2003,848.17,848.17,832.16,832.58,1229200000,1364766500,5.9,78.8,145.2,77.25184269,2.980877387,5.8425,43318,5.95,4.5
